origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
IND,HOU,547,39.71733,-86.29438,29.64542,-95.27889
SJU,HOU,165,18.439420000000002,-66.00183,29.64542,-95.27889
AUS,HOU,1833,30.19453,-97.66986999999999,29.64542,-95.27889
MCI,HOU,1034,39.29761,-94.71391,29.64542,-95.27889
CMH,HOU,16,39.99799,-82.89188,29.64542,-95.27889
SAT,HOU,1833,29.533690000000004,-98.46978,29.64542,-95.27889
BNA,HOU,1377,36.12448,-86.67818,29.64542,-95.27889
PIT,HOU,383,40.49147,-80.23286999999999,29.64542,-95.27889
CHS,HOU,369,32.89865,-80.04051,29.64542,-95.27889
MEM,HOU,671,35.04242,-89.97667,29.64542,-95.27889
BHM,HOU,673,33.562940000000005,-86.75355,29.64542,-95.27889
TUS,HOU,6,32.11608,-110.94103,29.64542,-95.27889
PVD,HOU,1,41.724,-71.42822,29.64542,-95.27889
OMA,HOU,298,41.30252,-95.89416999999999,29.64542,-95.27889
TUL,HOU,1016,36.198370000000004,-95.88824,29.64542,-95.27889
ABQ,HOU,1042,35.04022,-106.60918999999998,29.64542,-95.27889
PNS,HOU,368,30.473309999999998,-87.18744000000001,29.64542,-95.27889
OKC,HOU,1346,35.39309,-97.60073,29.64542,-95.27889
ECP,HOU,404,,,29.64542,-95.27889
LBB,HOU,17,33.66364,-101.82278000000001,29.64542,-95.27889
HRL,HOU,1686,26.228509999999996,-97.65439,29.64542,-95.27889
MAF,HOU,1029,31.942529999999998,-102.20191,29.64542,-95.27889
ELP,HOU,1033,31.80667,-106.37781000000001,29.64542,-95.27889
CRP,HOU,1351,27.770359999999997,-97.50121999999999,29.64542,-95.27889
LAX,ELP,693,33.94254,-118.40807,31.80667,-106.37781000000001
LAS,ELP,749,36.08036,-115.15233,31.80667,-106.37781000000001
ATL,ELP,869,33.640440000000005,-84.42694,31.80667,-106.37781000000001
DEN,ELP,713,39.85841,-104.667,31.80667,-106.37781000000001
PHX,ELP,1285,33.43417,-112.00806000000001,31.80667,-106.37781000000001
DFW,ELP,1366,32.89595,-97.0372,31.80667,-106.37781000000001
HOU,ELP,1029,29.64542,-95.27889,31.80667,-106.37781000000001
DAL,ELP,1399,32.84711,-96.85177,31.80667,-106.37781000000001
IAH,ELP,931,29.98047,-95.33972,31.80667,-106.37781000000001
AUS,ELP,916,30.19453,-97.66986999999999,31.80667,-106.37781000000001
SAT,ELP,873,29.533690000000004,-98.46978,31.80667,-106.37781000000001
LAX,CMH,641,33.94254,-118.40807,39.99799,-82.89188
LAS,CMH,1074,36.08036,-115.15233,39.99799,-82.89188
LGA,CMH,173,40.77724,-73.87261,39.99799,-82.89188
ORD,CMH,1089,41.9796,-87.90446,39.99799,-82.89188
ATL,CMH,3794,33.640440000000005,-84.42694,39.99799,-82.89188
MCO,CMH,1488,28.428890000000003,-81.31603,39.99799,-82.89188
DEN,CMH,1224,39.85841,-104.667,39.99799,-82.89188
BOS,CMH,623,42.36435,-71.00518000000001,39.99799,-82.89188
DCA,CMH,674,38.85208,-77.03772,39.99799,-82.89188
FLL,CMH,321,26.07258,-80.15275,39.99799,-82.89188
PHX,CMH,1075,33.43417,-112.00806000000001,39.99799,-82.89188
MSP,CMH,945,44.88055,-93.21692,39.99799,-82.89188
DFW,CMH,1482,32.89595,-97.0372,39.99799,-82.89188
EWR,CMH,847,40.6925,-74.16866,39.99799,-82.89188
TPA,CMH,787,27.97547,-82.53325,39.99799,-82.89188
HOU,CMH,16,29.64542,-95.27889,39.99799,-82.89188
DAL,CMH,369,32.84711,-96.85177,39.99799,-82.89188
PHL,CMH,57,39.87195,-75.24114,39.99799,-82.89188
BWI,CMH,1301,39.1754,-76.6682,39.99799,-82.89188
OAK,CMH,365,37.72129,-122.22072,39.99799,-82.89188
DTW,CMH,755,42.21206,-83.34884,39.99799,-82.89188
CLT,CMH,3,35.214009999999995,-80.94313000000001,39.99799,-82.89188
MSY,CMH,35,29.99339,-90.25803,39.99799,-82.89188
IAH,CMH,760,29.98047,-95.33972,39.99799,-82.89188
MDW,CMH,1992,41.78598,-87.75242,39.99799,-82.89188
STL,CMH,655,38.747690000000006,-90.35999,39.99799,-82.89188
RSW,CMH,657,26.536170000000002,-81.75516999999999,39.99799,-82.89188
BNA,CMH,692,36.12448,-86.67818,39.99799,-82.89188
LAX,BUF,335,33.94254,-118.40807,42.94052,-78.73217
JFK,BUF,2269,40.63975,-73.77893,42.94052,-78.73217
LAS,BUF,614,36.08036,-115.15233,42.94052,-78.73217
LGA,BUF,264,40.77724,-73.87261,42.94052,-78.73217
ORD,BUF,1516,41.9796,-87.90446,42.94052,-78.73217
ATL,BUF,1664,33.640440000000005,-84.42694,42.94052,-78.73217
MCO,BUF,1580,28.428890000000003,-81.31603,42.94052,-78.73217
BOS,BUF,1537,42.36435,-71.00518000000001,42.94052,-78.73217
FLL,BUF,848,26.07258,-80.15275,42.94052,-78.73217
PHX,BUF,365,33.43417,-112.00806000000001,42.94052,-78.73217
MSP,BUF,322,44.88055,-93.21692,42.94052,-78.73217
EWR,BUF,881,40.6925,-74.16866,42.94052,-78.73217
TPA,BUF,616,27.97547,-82.53325,42.94052,-78.73217
BWI,BUF,1886,39.1754,-76.6682,42.94052,-78.73217
MIA,BUF,10,25.79325,-80.29056,42.94052,-78.73217
DTW,BUF,849,42.21206,-83.34884,42.94052,-78.73217
CLT,BUF,1056,35.214009999999995,-80.94313000000001,42.94052,-78.73217
MDW,BUF,1035,41.78598,-87.75242,42.94052,-78.73217
RSW,BUF,122,26.536170000000002,-81.75516999999999,42.94052,-78.73217
LGB,BUF,1,33.81772,-118.15161,42.94052,-78.73217
LAX,ITO,294,33.94254,-118.40807,19.72026,-155.04847
HNL,ITO,5458,21.31869,-157.92241,19.72026,-155.04847
OGG,ITO,730,20.89865,-156.43046,19.72026,-155.04847
LAX,MEM,288,33.94254,-118.40807,35.04242,-89.97667
LAS,MEM,80,36.08036,-115.15233,35.04242,-89.97667
LGA,MEM,302,40.77724,-73.87261,35.04242,-89.97667
ORD,MEM,410,41.9796,-87.90446,35.04242,-89.97667
ATL,MEM,3437,33.640440000000005,-84.42694,35.04242,-89.97667
MCO,MEM,532,28.428890000000003,-81.31603,35.04242,-89.97667
DEN,MEM,605,39.85841,-104.667,35.04242,-89.97667
PHX,MEM,324,33.43417,-112.00806000000001,35.04242,-89.97667
MSP,MEM,612,44.88055,-93.21692,35.04242,-89.97667
DFW,MEM,1429,32.89595,-97.0372,35.04242,-89.97667
EWR,MEM,531,40.6925,-74.16866,35.04242,-89.97667
TPA,MEM,363,27.97547,-82.53325,35.04242,-89.97667
HOU,MEM,672,29.64542,-95.27889,35.04242,-89.97667
DAL,MEM,721,32.84711,-96.85177,35.04242,-89.97667
BWI,MEM,471,39.1754,-76.6682,35.04242,-89.97667
DTW,MEM,633,42.21206,-83.34884,35.04242,-89.97667
CLT,MEM,1214,35.214009999999995,-80.94313000000001,35.04242,-89.97667
IAH,MEM,1232,29.98047,-95.33972,35.04242,-89.97667
MDW,MEM,702,41.78598,-87.75242,35.04242,-89.97667
CVG,MEM,67,39.04614,-84.66216999999999,35.04242,-89.97667
LAX,SGU,88,33.94254,-118.40807,37.090579999999996,-113.59306000000001
DEN,SGU,682,39.85841,-104.667,37.090579999999996,-113.59306000000001
PHX,SGU,665,33.43417,-112.00806000000001,37.090579999999996,-113.59306000000001
SLC,SGU,1370,40.78839,-111.97776999999999,37.090579999999996,-113.59306000000001
LAX,DRO,12,33.94254,-118.40807,37.15152,-107.75376999999999
DEN,DRO,682,39.85841,-104.667,37.15152,-107.75376999999999
PHX,DRO,586,33.43417,-112.00806000000001,37.15152,-107.75376999999999
DFW,DRO,29,32.89595,-97.0372,37.15152,-107.75376999999999
LAX,LWS,1,33.94254,-118.40807,46.3745,-117.01539
SLC,LWS,754,40.78839,-111.97776999999999,46.3745,-117.01539
PSC,LWS,1,46.26468,-119.11903000000001,46.3745,-117.01539
JFK,SJU,3285,40.63975,-73.77893,18.439420000000002,-66.00183
ORD,SJU,774,41.9796,-87.90446,18.439420000000002,-66.00183
ATL,SJU,1380,33.640440000000005,-84.42694,18.439420000000002,-66.00183
MCO,SJU,3996,28.428890000000003,-81.31603,18.439420000000002,-66.00183
BOS,SJU,1039,42.36435,-71.00518000000001,18.439420000000002,-66.00183
DCA,SJU,359,38.85208,-77.03772,18.439420000000002,-66.00183
FLL,SJU,2941,26.07258,-80.15275,18.439420000000002,-66.00183
MSP,SJU,42,44.88055,-93.21692,18.439420000000002,-66.00183
DFW,SJU,617,32.89595,-97.0372,18.439420000000002,-66.00183
EWR,SJU,1298,40.6925,-74.16866,18.439420000000002,-66.00183
TPA,SJU,999,27.97547,-82.53325,18.439420000000002,-66.00183
HOU,SJU,164,29.64542,-95.27889,18.439420000000002,-66.00183
PHL,SJU,1058,39.87195,-75.24114,18.439420000000002,-66.00183
BWI,SJU,740,39.1754,-76.6682,18.439420000000002,-66.00183
MIA,SJU,2308,25.79325,-80.29056,18.439420000000002,-66.00183
DTW,SJU,23,42.21206,-83.34884,18.439420000000002,-66.00183
CLT,SJU,784,35.214009999999995,-80.94313000000001,18.439420000000002,-66.00183
IAH,SJU,617,29.98047,-95.33972,18.439420000000002,-66.00183
MDW,SJU,43,41.78598,-87.75242,18.439420000000002,-66.00183
IAD,SJU,269,38.94453,-77.45581,18.439420000000002,-66.00183
CLE,SJU,38,41.41089,-81.8494,18.439420000000002,-66.00183
BDL,SJU,544,41.93887,-72.68323000000001,18.439420000000002,-66.00183
STT,SJU,763,18.337310000000002,-64.97336,18.439420000000002,-66.00183
STX,SJU,359,17.70189,-64.79856,18.439420000000002,-66.00183
JFK,PBI,1765,40.63975,-73.77893,26.683159999999997,-80.09559
LGA,PBI,2797,40.77724,-73.87261,26.683159999999997,-80.09559
ORD,PBI,677,41.9796,-87.90446,26.683159999999997,-80.09559
ATL,PBI,4539,33.640440000000005,-84.42694,26.683159999999997,-80.09559
DEN,PBI,62,39.85841,-104.667,26.683159999999997,-80.09559
BOS,PBI,1876,42.36435,-71.00518000000001,26.683159999999997,-80.09559
DCA,PBI,1027,38.85208,-77.03772,26.683159999999997,-80.09559
MSP,PBI,81,44.88055,-93.21692,26.683159999999997,-80.09559
DFW,PBI,832,32.89595,-97.0372,26.683159999999997,-80.09559
EWR,PBI,3346,40.6925,-74.16866,26.683159999999997,-80.09559
PHL,PBI,1168,39.87195,-75.24114,26.683159999999997,-80.09559
BWI,PBI,1118,39.1754,-76.6682,26.683159999999997,-80.09559
DTW,PBI,361,42.21206,-83.34884,26.683159999999997,-80.09559
CLT,PBI,1770,35.214009999999995,-80.94313000000001,26.683159999999997,-80.09559
IAH,PBI,172,29.98047,-95.33972,26.683159999999997,-80.09559
MDW,PBI,7,41.78598,-87.75242,26.683159999999997,-80.09559
PIT,PBI,7,40.49147,-80.23286999999999,26.683159999999997,-80.09559
PVD,PBI,18,41.724,-71.42822,26.683159999999997,-80.09559
BDL,PBI,379,41.93887,-72.68323000000001,26.683159999999997,-80.09559
HPN,PBI,1286,41.066959999999995,-73.70756999999999,26.683159999999997,-80.09559
ISP,PBI,827,40.79524,-73.10021,26.683159999999997,-80.09559
ACY,PBI,169,39.45758,-74.57717,26.683159999999997,-80.09559
TTN,PBI,165,40.27669,-74.81347,26.683159999999997,-80.09559
JFK,CHS,1390,40.63975,-73.77893,32.89865,-80.04051
LGA,CHS,161,40.77724,-73.87261,32.89865,-80.04051
ORD,CHS,987,41.9796,-87.90446,32.89865,-80.04051
SEA,CHS,209,47.44898,-122.30931000000001,32.89865,-80.04051
ATL,CHS,3472,33.640440000000005,-84.42694,32.89865,-80.04051
DEN,CHS,96,39.85841,-104.667,32.89865,-80.04051
BOS,CHS,591,42.36435,-71.00518000000001,32.89865,-80.04051
DCA,CHS,873,38.85208,-77.03772,32.89865,-80.04051
FLL,CHS,365,26.07258,-80.15275,32.89865,-80.04051
DFW,CHS,534,32.89595,-97.0372,32.89865,-80.04051
EWR,CHS,965,40.6925,-74.16866,32.89865,-80.04051
HOU,CHS,369,29.64542,-95.27889,32.89865,-80.04051
DAL,CHS,93,32.84711,-96.85177,32.89865,-80.04051
PHL,CHS,1,39.87195,-75.24114,32.89865,-80.04051
BWI,CHS,1201,39.1754,-76.6682,32.89865,-80.04051
DTW,CHS,111,42.21206,-83.34884,32.89865,-80.04051
CLT,CHS,711,35.214009999999995,-80.94313000000001,32.89865,-80.04051
IAH,CHS,525,29.98047,-95.33972,32.89865,-80.04051
MDW,CHS,621,41.78598,-87.75242,32.89865,-80.04051
STL,CHS,85,38.747690000000006,-90.35999,32.89865,-80.04051
IAD,CHS,35,38.94453,-77.45581,32.89865,-80.04051
BNA,CHS,403,36.12448,-86.67818,32.89865,-80.04051
CLE,CHS,10,41.41089,-81.8494,32.89865,-80.04051
JFK,PWM,1228,40.63975,-73.77893,43.64617,-70.30875
LGA,PWM,127,40.77724,-73.87261,43.64617,-70.30875
ORD,PWM,679,41.9796,-87.90446,43.64617,-70.30875
ATL,PWM,688,33.640440000000005,-84.42694,43.64617,-70.30875
MCO,PWM,7,28.428890000000003,-81.31603,43.64617,-70.30875
DCA,PWM,19,38.85208,-77.03772,43.64617,-70.30875
EWR,PWM,1069,40.6925,-74.16866,43.64617,-70.30875
BWI,PWM,1222,39.1754,-76.6682,43.64617,-70.30875
DTW,PWM,220,42.21206,-83.34884,43.64617,-70.30875
CLT,PWM,725,35.214009999999995,-80.94313000000001,43.64617,-70.30875
IAD,PWM,23,38.94453,-77.45581,43.64617,-70.30875
JFK,BTV,1167,40.63975,-73.77893,44.473,-73.15031
LGA,BTV,9,40.77724,-73.87261,44.473,-73.15031
ORD,BTV,716,41.9796,-87.90446,44.473,-73.15031
ATL,BTV,396,33.640440000000005,-84.42694,44.473,-73.15031
EWR,BTV,969,40.6925,-74.16866,44.473,-73.15031
DTW,BTV,13,42.21206,-83.34884,44.473,-73.15031
IAD,BTV,1,38.94453,-77.45581,44.473,-73.15031
MHT,BTV,1,42.93452,-71.43706,44.473,-73.15031
ALB,BTV,1,42.74812,-73.80298,44.473,-73.15031
JFK,ROC,1162,40.63975,-73.77893,43.11887,-77.67238
LGA,ROC,258,40.77724,-73.87261,43.11887,-77.67238
ORD,ROC,1063,41.9796,-87.90446,43.11887,-77.67238
ATL,ROC,1057,33.640440000000005,-84.42694,43.11887,-77.67238
MCO,ROC,411,28.428890000000003,-81.31603,43.11887,-77.67238
MSP,ROC,228,44.88055,-93.21692,43.11887,-77.67238
EWR,ROC,698,40.6925,-74.16866,43.11887,-77.67238
TPA,ROC,344,27.97547,-82.53325,43.11887,-77.67238
BWI,ROC,1089,39.1754,-76.6682,43.11887,-77.67238
DTW,ROC,713,42.21206,-83.34884,43.11887,-77.67238
CLT,ROC,582,35.214009999999995,-80.94313000000001,43.11887,-77.67238
JFK,RSW,1109,40.63975,-73.77893,26.536170000000002,-81.75516999999999
LGA,RSW,389,40.77724,-73.87261,26.536170000000002,-81.75516999999999
ORD,RSW,2337,41.9796,-87.90446,26.536170000000002,-81.75516999999999
ATL,RSW,3929,33.640440000000005,-84.42694,26.536170000000002,-81.75516999999999
DEN,RSW,309,39.85841,-104.667,26.536170000000002,-81.75516999999999
BOS,RSW,2225,42.36435,-71.00518000000001,26.536170000000002,-81.75516999999999
DCA,RSW,784,38.85208,-77.03772,26.536170000000002,-81.75516999999999
MSP,RSW,1127,44.88055,-93.21692,26.536170000000002,-81.75516999999999
DFW,RSW,1020,32.89595,-97.0372,26.536170000000002,-81.75516999999999
EWR,RSW,2108,40.6925,-74.16866,26.536170000000002,-81.75516999999999
PHL,RSW,1013,39.87195,-75.24114,26.536170000000002,-81.75516999999999
BWI,RSW,1721,39.1754,-76.6682,26.536170000000002,-81.75516999999999
DTW,RSW,1761,42.21206,-83.34884,26.536170000000002,-81.75516999999999
CLT,RSW,1674,35.214009999999995,-80.94313000000001,26.536170000000002,-81.75516999999999
IAH,RSW,576,29.98047,-95.33972,26.536170000000002,-81.75516999999999
MDW,RSW,1241,41.78598,-87.75242,26.536170000000002,-81.75516999999999
STL,RSW,724,38.747690000000006,-90.35999,26.536170000000002,-81.75516999999999
IND,RSW,852,39.71733,-86.29438,26.536170000000002,-81.75516999999999
MCI,RSW,162,39.29761,-94.71391,26.536170000000002,-81.75516999999999
CMH,RSW,651,39.99799,-82.89188,26.536170000000002,-81.75516999999999
MKE,RSW,453,42.94722,-87.89658,26.536170000000002,-81.75516999999999
BNA,RSW,183,36.12448,-86.67818,26.536170000000002,-81.75516999999999
PIT,RSW,501,40.49147,-80.23286999999999,26.536170000000002,-81.75516999999999
CLE,RSW,732,41.41089,-81.8494,26.536170000000002,-81.75516999999999
PVD,RSW,121,41.724,-71.42822,26.536170000000002,-81.75516999999999
CVG,RSW,459,39.04614,-84.66216999999999,26.536170000000002,-81.75516999999999
OMA,RSW,17,41.30252,-95.89416999999999,26.536170000000002,-81.75516999999999
BDL,RSW,566,41.93887,-72.68323000000001,26.536170000000002,-81.75516999999999
GRR,RSW,124,42.88082,-85.52277,26.536170000000002,-81.75516999999999
COS,RSW,38,38.80581,-104.70025,26.536170000000002,-81.75516999999999
BUF,RSW,122,42.94052,-78.73217,26.536170000000002,-81.75516999999999
HPN,RSW,363,41.066959999999995,-73.70756999999999,26.536170000000002,-81.75516999999999
ALB,RSW,49,42.74812,-73.80298,26.536170000000002,-81.75516999999999
CAK,RSW,92,40.916309999999996,-81.44247,26.536170000000002,-81.75516999999999
FNT,RSW,16,42.9655,-83.74346,26.536170000000002,-81.75516999999999
ISP,RSW,89,40.79524,-73.10021,26.536170000000002,-81.75516999999999
ACY,RSW,526,39.45758,-74.57717,26.536170000000002,-81.75516999999999
TTN,RSW,70,40.27669,-74.81347,26.536170000000002,-81.75516999999999
LBE,RSW,76,40.275940000000006,-79.4048,26.536170000000002,-81.75516999999999
JFK,SYR,1092,40.63975,-73.77893,43.11119,-76.10631
LGA,SYR,271,40.77724,-73.87261,43.11119,-76.10631
ORD,SYR,1299,41.9796,-87.90446,43.11119,-76.10631
ATL,SYR,1051,33.640440000000005,-84.42694,43.11119,-76.10631
MCO,SYR,365,28.428890000000003,-81.31603,43.11119,-76.10631
FLL,SYR,168,26.07258,-80.15275,43.11119,-76.10631
MSP,SYR,232,44.88055,-93.21692,43.11119,-76.10631
EWR,SYR,385,40.6925,-74.16866,43.11119,-76.10631
DTW,SYR,805,42.21206,-83.34884,43.11119,-76.10631
CLT,SYR,652,35.214009999999995,-80.94313000000001,43.11119,-76.10631
JFK,JAX,1069,40.63975,-73.77893,30.494059999999998,-81.68786
LGA,JAX,3,40.77724,-73.87261,30.494059999999998,-81.68786
ORD,JAX,94,41.9796,-87.90446,30.494059999999998,-81.68786
ATL,JAX,5480,33.640440000000005,-84.42694,30.494059999999998,-81.68786
DEN,JAX,372,39.85841,-104.667,30.494059999999998,-81.68786
BOS,JAX,760,42.36435,-71.00518000000001,30.494059999999998,-81.68786
DCA,JAX,741,38.85208,-77.03772,30.494059999999998,-81.68786
FLL,JAX,1089,26.07258,-80.15275,30.494059999999998,-81.68786
MSP,JAX,174,44.88055,-93.21692,30.494059999999998,-81.68786
DFW,JAX,1016,32.89595,-97.0372,30.494059999999998,-81.68786
EWR,JAX,521,40.6925,-74.16866,30.494059999999998,-81.68786
HOU,JAX,382,29.64542,-95.27889,30.494059999999998,-81.68786
DAL,JAX,46,32.84711,-96.85177,30.494059999999998,-81.68786
PHL,JAX,290,39.87195,-75.24114,30.494059999999998,-81.68786
BWI,JAX,1239,39.1754,-76.6682,30.494059999999998,-81.68786
DTW,JAX,2,42.21206,-83.34884,30.494059999999998,-81.68786
CLT,JAX,1967,35.214009999999995,-80.94313000000001,30.494059999999998,-81.68786
IAH,JAX,567,29.98047,-95.33972,30.494059999999998,-81.68786
MDW,JAX,365,41.78598,-87.75242,30.494059999999998,-81.68786
IAD,JAX,1,38.94453,-77.45581,30.494059999999998,-81.68786
BNA,JAX,957,36.12448,-86.67818,30.494059999999998,-81.68786
JFK,SAV,733,40.63975,-73.77893,32.12758,-81.20214
LGA,SAV,462,40.77724,-73.87261,32.12758,-81.20214
ORD,SAV,733,41.9796,-87.90446,32.12758,-81.20214
ATL,SAV,3496,33.640440000000005,-84.42694,32.12758,-81.20214
BOS,SAV,418,42.36435,-71.00518000000001,32.12758,-81.20214
MSP,SAV,5,44.88055,-93.21692,32.12758,-81.20214
DFW,SAV,248,32.89595,-97.0372,32.12758,-81.20214
EWR,SAV,816,40.6925,-74.16866,32.12758,-81.20214
DTW,SAV,154,42.21206,-83.34884,32.12758,-81.20214
CLT,SAV,225,35.214009999999995,-80.94313000000001,32.12758,-81.20214
IAH,SAV,394,29.98047,-95.33972,32.12758,-81.20214
IAD,SAV,4,38.94453,-77.45581,32.12758,-81.20214
JFK,BQN,462,40.63975,-73.77893,18.49486,-67.12944
MCO,BQN,443,28.428890000000003,-81.31603,18.49486,-67.12944
FLL,BQN,518,26.07258,-80.15275,18.49486,-67.12944
EWR,BQN,297,40.6925,-74.16866,18.49486,-67.12944
JFK,STT,455,40.63975,-73.77893,18.337310000000002,-64.97336
ORD,STT,34,41.9796,-87.90446,18.337310000000002,-64.97336
ATL,STT,652,33.640440000000005,-84.42694,18.337310000000002,-64.97336
BOS,STT,200,42.36435,-71.00518000000001,18.337310000000002,-64.97336
FLL,STT,299,26.07258,-80.15275,18.337310000000002,-64.97336
EWR,STT,170,40.6925,-74.16866,18.337310000000002,-64.97336
PHL,STT,142,39.87195,-75.24114,18.337310000000002,-64.97336
MIA,STT,1003,25.79325,-80.29056,18.337310000000002,-64.97336
CLT,STT,296,35.214009999999995,-80.94313000000001,18.337310000000002,-64.97336
IAH,STT,78,29.98047,-95.33972,18.337310000000002,-64.97336
SJU,STT,635,18.439420000000002,-66.00183,18.337310000000002,-64.97336
IAD,STT,200,38.94453,-77.45581,18.337310000000002,-64.97336
JFK,ACK,432,40.63975,-73.77893,41.25305,-70.06018
BOS,ACK,174,42.36435,-71.00518000000001,41.25305,-70.06018
DCA,ACK,59,38.85208,-77.03772,41.25305,-70.06018
JFK,DAB,365,40.63975,-73.77893,29.179920000000003,-81.05806
ATL,DAB,1639,33.640440000000005,-84.42694,29.179920000000003,-81.05806
CLT,DAB,4,35.214009999999995,-80.94313000000001,29.179920000000003,-81.05806
JFK,SRQ,365,40.63975,-73.77893,27.395329999999998,-82.55411
LGA,SRQ,126,40.77724,-73.87261,27.395329999999998,-82.55411
ORD,SRQ,180,41.9796,-87.90446,27.395329999999998,-82.55411
ATL,SRQ,2067,33.640440000000005,-84.42694,27.395329999999998,-82.55411
BOS,SRQ,240,42.36435,-71.00518000000001,27.395329999999998,-82.55411
EWR,SRQ,136,40.6925,-74.16866,27.395329999999998,-82.55411
DTW,SRQ,61,42.21206,-83.34884,27.395329999999998,-82.55411
JFK,PSE,314,40.63975,-73.77893,18.0083,-66.56300999999999
MCO,PSE,433,28.428890000000003,-81.31603,18.0083,-66.56300999999999
JFK,MVY,161,40.63975,-73.77893,41.393029999999996,-70.61433000000001
BOS,MVY,80,42.36435,-71.00518000000001,41.393029999999996,-70.61433000000001
JFK,HYA,94,40.63975,-73.77893,41.669340000000005,-70.28036
JFK,BGR,89,40.63975,-73.77893,44.80744,-68.82814
LGA,BGR,20,40.77724,-73.87261,44.80744,-68.82814
ORD,BGR,283,41.9796,-87.90446,44.80744,-68.82814
EWR,BGR,392,40.6925,-74.16866,44.80744,-68.82814
LAS,DSM,395,36.08036,-115.15233,41.534929999999996,-93.66068
ORD,DSM,1388,41.9796,-87.90446,41.534929999999996,-93.66068
ATL,DSM,980,33.640440000000005,-84.42694,41.534929999999996,-93.66068
MCO,DSM,74,28.428890000000003,-81.31603,41.534929999999996,-93.66068
DEN,DSM,1288,39.85841,-104.667,41.534929999999996,-93.66068
PHX,DSM,806,33.43417,-112.00806000000001,41.534929999999996,-93.66068
MSP,DSM,481,44.88055,-93.21692,41.534929999999996,-93.66068
SLC,DSM,314,40.78839,-111.97776999999999,41.534929999999996,-93.66068
DFW,DSM,933,32.89595,-97.0372,41.534929999999996,-93.66068
EWR,DSM,148,40.6925,-74.16866,41.534929999999996,-93.66068
DTW,DSM,232,42.21206,-83.34884,41.534929999999996,-93.66068
IAH,DSM,458,29.98047,-95.33972,41.534929999999996,-93.66068
STL,DSM,677,38.747690000000006,-90.35999,41.534929999999996,-93.66068
OKC,DSM,1,35.39309,-97.60073,41.534929999999996,-93.66068
LAS,MAF,375,36.08036,-115.15233,31.942529999999998,-102.20191
DEN,MAF,615,39.85841,-104.667,31.942529999999998,-102.20191
PHX,MAF,93,33.43417,-112.00806000000001,31.942529999999998,-102.20191
DFW,MAF,184,32.89595,-97.0372,31.942529999999998,-102.20191
HOU,MAF,1028,29.64542,-95.27889,31.942529999999998,-102.20191
DAL,MAF,1628,32.84711,-96.85177,31.942529999999998,-102.20191
IAH,MAF,1417,29.98047,-95.33972,31.942529999999998,-102.20191
LAS,AMA,375,36.08036,-115.15233,35.21937,-101.70593000000001
DEN,AMA,34,39.85841,-104.667,35.21937,-101.70593000000001
DFW,AMA,232,32.89595,-97.0372,35.21937,-101.70593000000001
DAL,AMA,1384,32.84711,-96.85177,35.21937,-101.70593000000001
IAH,AMA,1018,29.98047,-95.33972,35.21937,-101.70593000000001
LAS,LBB,374,36.08036,-115.15233,33.66364,-101.82278000000001
DEN,LBB,89,39.85841,-104.667,33.66364,-101.82278000000001
PHX,LBB,361,33.43417,-112.00806000000001,33.66364,-101.82278000000001
DFW,LBB,280,32.89595,-97.0372,33.66364,-101.82278000000001
HOU,LBB,17,29.64542,-95.27889,33.66364,-101.82278000000001
DAL,LBB,1696,32.84711,-96.85177,33.66364,-101.82278000000001
IAH,LBB,1053,29.98047,-95.33972,33.66364,-101.82278000000001
AUS,LBB,368,30.19453,-97.66986999999999,33.66364,-101.82278000000001
LAS,BHM,374,36.08036,-115.15233,33.562940000000005,-86.75355
LGA,BHM,436,40.77724,-73.87261,33.562940000000005,-86.75355
ORD,BHM,1347,41.9796,-87.90446,33.562940000000005,-86.75355
ATL,BHM,3256,33.640440000000005,-84.42694,33.562940000000005,-86.75355
MCO,BHM,738,28.428890000000003,-81.31603,33.562940000000005,-86.75355
DEN,BHM,416,39.85841,-104.667,33.562940000000005,-86.75355
DFW,BHM,206,32.89595,-97.0372,33.562940000000005,-86.75355
TPA,BHM,684,27.97547,-82.53325,33.562940000000005,-86.75355
HOU,BHM,675,29.64542,-95.27889,33.562940000000005,-86.75355
DAL,BHM,716,32.84711,-96.85177,33.562940000000005,-86.75355
BWI,BHM,385,39.1754,-76.6682,33.562940000000005,-86.75355
DTW,BHM,236,42.21206,-83.34884,33.562940000000005,-86.75355
IAH,BHM,1428,29.98047,-95.33972,33.562940000000005,-86.75355
MDW,BHM,691,41.78598,-87.75242,33.562940000000005,-86.75355
BNA,BHM,1,36.12448,-86.67818,33.562940000000005,-86.75355
LAS,LIT,365,36.08036,-115.15233,34.7294,-92.22425
ORD,LIT,733,41.9796,-87.90446,34.7294,-92.22425
ATL,LIT,2140,33.640440000000005,-84.42694,34.7294,-92.22425
DEN,LIT,628,39.85841,-104.667,34.7294,-92.22425
PHX,LIT,365,33.43417,-112.00806000000001,34.7294,-92.22425
DFW,LIT,58,32.89595,-97.0372,34.7294,-92.22425
DAL,LIT,1036,32.84711,-96.85177,34.7294,-92.22425
DTW,LIT,229,42.21206,-83.34884,34.7294,-92.22425
IAH,LIT,1400,29.98047,-95.33972,34.7294,-92.22425
STL,LIT,676,38.747690000000006,-90.35999,34.7294,-92.22425
LAS,ICT,365,36.08036,-115.15233,37.64996,-97.43305
ORD,ICT,2306,41.9796,-87.90446,37.64996,-97.43305
