origin_airport,destination_airport,num_flights,o_lat,o_long,d_lat,d_long
EWR,SAN,1489,40.6925,-74.16866,32.73356,-117.18966
MCO,CMH,1488,28.428890000000003,-81.31603,39.99799,-82.89188
DSM,DEN,1487,41.534929999999996,-93.66068,39.85841,-104.667
ORD,COS,1485,41.9796,-87.90446,38.80581,-104.70025
CMH,MCO,1485,39.99799,-82.89188,28.428890000000003,-81.31603
RNO,SFO,1484,39.49858,-119.76806,37.619,-122.37483999999999
SFO,RNO,1484,37.619,-122.37483999999999,39.49858,-119.76806
CMH,DFW,1482,39.99799,-82.89188,32.89595,-97.0372
DFW,CMH,1482,32.89595,-97.0372,39.99799,-82.89188
SAN,EWR,1479,32.73356,-117.18966,40.6925,-74.16866
CLE,DFW,1478,41.41089,-81.8494,32.89595,-97.0372
AUS,LAS,1477,30.19453,-97.66986999999999,36.08036,-115.15233
DFW,CLE,1477,32.89595,-97.0372,41.41089,-81.8494
LAS,AUS,1476,36.08036,-115.15233,30.19453,-97.66986999999999
GNV,ATL,1475,29.69006,-82.27178,33.640440000000005,-84.42694
DTW,SBN,1474,42.21206,-83.34884,41.70895,-86.31846999999999
SBN,DTW,1474,41.70895,-86.31846999999999,42.21206,-83.34884
ATL,GNV,1474,33.640440000000005,-84.42694,29.69006,-82.27178
RAP,MSP,1469,44.045320000000004,-103.05736999999999,44.88055,-93.21692
PHX,MCO,1469,33.43417,-112.00806000000001,28.428890000000003,-81.31603
MSP,RAP,1467,44.88055,-93.21692,44.045320000000004,-103.05736999999999
MSP,FSD,1467,44.88055,-93.21692,43.58135,-96.7417
MCO,PHX,1467,28.428890000000003,-81.31603,33.43417,-112.00806000000001
SLC,DTW,1467,40.78839,-111.97776999999999,42.21206,-83.34884
ORD,CAK,1467,41.9796,-87.90446,40.916309999999996,-81.44247
FSD,MSP,1466,43.58135,-96.7417,44.88055,-93.21692
CAK,ORD,1465,40.916309999999996,-81.44247,41.9796,-87.90446
IAH,TUL,1465,29.98047,-95.33972,36.198370000000004,-95.88824
MIA,DEN,1464,25.79325,-80.29056,39.85841,-104.667
LAS,MKE,1463,36.08036,-115.15233,42.94722,-87.89658
DTW,SLC,1461,42.21206,-83.34884,40.78839,-111.97776999999999
DEN,GEG,1460,39.85841,-104.667,47.619859999999996,-117.53383999999998
LIH,OGG,1460,21.97598,-159.33896000000001,20.89865,-156.43046
OGG,LIH,1460,20.89865,-156.43046,21.97598,-159.33896000000001
DEN,MIA,1460,39.85841,-104.667,25.79325,-80.29056
DEN,BUR,1459,39.85841,-104.667,34.20062,-118.3585
GEG,DEN,1456,47.619859999999996,-117.53383999999998,39.85841,-104.667
DCA,DEN,1456,38.85208,-77.03772,39.85841,-104.667
MSP,BNA,1456,44.88055,-93.21692,36.12448,-86.67818
DEN,DCA,1456,39.85841,-104.667,38.85208,-77.03772
MKE,LAS,1455,42.94722,-87.89658,36.08036,-115.15233
SAN,BWI,1455,32.73356,-117.18966,39.1754,-76.6682
BWI,SAN,1454,39.1754,-76.6682,32.73356,-117.18966
IAH,DCA,1454,29.98047,-95.33972,38.85208,-77.03772
SFO,MCO,1451,37.619,-122.37483999999999,28.428890000000003,-81.31603
BNA,MSP,1450,36.12448,-86.67818,44.88055,-93.21692
SJC,LGB,1449,37.36186,-121.92901,33.81772,-118.15161
MCO,SFO,1449,28.428890000000003,-81.31603,37.619,-122.37483999999999
LGB,SJC,1447,33.81772,-118.15161,37.36186,-121.92901
ORD,RIC,1446,41.9796,-87.90446,37.50517,-77.31967
BUR,DEN,1444,34.20062,-118.3585,39.85841,-104.667
EWR,AUS,1442,40.6925,-74.16866,30.19453,-97.66986999999999
ORD,IND,1442,41.9796,-87.90446,39.71733,-86.29438
IAH,DTW,1436,29.98047,-95.33972,42.21206,-83.34884
DEN,ONT,1432,39.85841,-104.667,34.056,-117.60118999999999
DFW,MEM,1429,32.89595,-97.0372,35.04242,-89.97667
IAH,BHM,1428,29.98047,-95.33972,33.562940000000005,-86.75355
MEM,DFW,1428,35.04242,-89.97667,32.89595,-97.0372
DAL,BWI,1425,32.84711,-96.85177,39.1754,-76.6682
ONT,DEN,1425,34.056,-117.60118999999999,39.85841,-104.667
PVD,CLT,1424,41.724,-71.42822,35.214009999999995,-80.94313000000001
CLT,PVD,1424,35.214009999999995,-80.94313000000001,41.724,-71.42822
RIC,LGA,1423,37.50517,-77.31967,40.77724,-73.87261
ORD,FSD,1423,41.9796,-87.90446,43.58135,-96.7417
BWI,DAL,1422,39.1754,-76.6682,32.84711,-96.85177
DFW,COS,1419,32.89595,-97.0372,38.80581,-104.70025
COS,DFW,1419,38.80581,-104.70025,32.89595,-97.0372
FSD,ORD,1419,43.58135,-96.7417,41.9796,-87.90446
JFK,MSY,1418,40.63975,-73.77893,29.99339,-90.25803
MSY,JFK,1418,29.99339,-90.25803,40.63975,-73.77893
IAH,MAF,1417,29.98047,-95.33972,31.942529999999998,-102.20191
IDA,SLC,1416,43.514559999999996,-112.07016999999999,40.78839,-111.97776999999999
MAF,IAH,1416,31.942529999999998,-102.20191,29.98047,-95.33972
SLC,IDA,1414,40.78839,-111.97776999999999,43.514559999999996,-112.07016999999999
JNU,SEA,1413,58.35496,-134.57628,47.44898,-122.30931000000001
LGA,RIC,1410,40.77724,-73.87261,37.50517,-77.31967
CLT,AUS,1409,35.214009999999995,-80.94313000000001,30.19453,-97.66986999999999
AUS,CLT,1409,30.19453,-97.66986999999999,35.214009999999995,-80.94313000000001
DTW,BDL,1408,42.21206,-83.34884,41.93887,-72.68323000000001
BIL,DEN,1407,45.80766,-108.54286,39.85841,-104.667
DEN,BIL,1407,39.85841,-104.667,45.80766,-108.54286
LEX,ORD,1403,38.036970000000004,-84.60539,41.9796,-87.90446
ORD,LEX,1401,41.9796,-87.90446,38.036970000000004,-84.60539
IAH,LIT,1400,29.98047,-95.33972,34.7294,-92.22425
MSP,DLH,1400,44.88055,-93.21692,46.84209,-92.19365
ELP,DAL,1399,31.80667,-106.37781000000001,32.84711,-96.85177
DLH,MSP,1399,46.84209,-92.19365,44.88055,-93.21692
DAL,ELP,1399,32.84711,-96.85177,31.80667,-106.37781000000001
LIT,IAH,1399,34.7294,-92.22425,29.98047,-95.33972
BTR,IAH,1399,30.53316,-91.14963,29.98047,-95.33972
IAH,BTR,1398,29.98047,-95.33972,30.53316,-91.14963
ORD,TUL,1398,41.9796,-87.90446,36.198370000000004,-95.88824
HOU,STL,1398,29.64542,-95.27889,38.747690000000006,-90.35999
MIA,LAS,1395,25.79325,-80.29056,36.08036,-115.15233
STL,HOU,1394,38.747690000000006,-90.35999,29.64542,-95.27889
FWA,ATL,1393,40.97847,-85.19515,33.640440000000005,-84.42694
LAS,MIA,1393,36.08036,-115.15233,25.79325,-80.29056
ATL,FWA,1392,33.640440000000005,-84.42694,40.97847,-85.19515
MDW,FLL,1392,41.78598,-87.75242,26.07258,-80.15275
FLL,MDW,1392,26.07258,-80.15275,41.78598,-87.75242
JFK,CHS,1390,40.63975,-73.77893,32.89865,-80.04051
RIC,ORD,1390,37.50517,-77.31967,41.9796,-87.90446
CHS,JFK,1390,32.89865,-80.04051,40.63975,-73.77893
IND,ORD,1390,39.71733,-86.29438,41.9796,-87.90446
ORD,DSM,1388,41.9796,-87.90446,41.534929999999996,-93.66068
MCI,MCO,1388,39.29761,-94.71391,28.428890000000003,-81.31603
MYR,ATL,1387,33.67975,-78.92833,33.640440000000005,-84.42694
MCO,MCI,1387,28.428890000000003,-81.31603,39.29761,-94.71391
ATL,MYR,1387,33.640440000000005,-84.42694,33.67975,-78.92833
KTN,SEA,1385,55.35556999999999,-131.71374,47.44898,-122.30931000000001
SEA,KTN,1385,47.44898,-122.30931000000001,55.35556999999999,-131.71374
DAL,AMA,1384,32.84711,-96.85177,35.21937,-101.70593000000001
AMA,DAL,1384,35.21937,-101.70593000000001,32.84711,-96.85177
GRR,MSP,1384,42.88082,-85.52277,44.88055,-93.21692
MSP,GRR,1383,44.88055,-93.21692,42.88082,-85.52277
RDM,SFO,1382,44.25407,-121.14996000000001,37.619,-122.37483999999999
JFK,ORD,1382,40.63975,-73.77893,41.9796,-87.90446
EWR,MSP,1381,40.6925,-74.16866,44.88055,-93.21692
LAX,SAT,1381,33.94254,-118.40807,29.533690000000004,-98.46978
SJU,ATL,1381,18.439420000000002,-66.00183,33.640440000000005,-84.42694
SFO,RDM,1381,37.619,-122.37483999999999,44.25407,-121.14996000000001
ORD,JFK,1381,41.9796,-87.90446,40.63975,-73.77893
ATL,SJU,1380,33.640440000000005,-84.42694,18.439420000000002,-66.00183
HOU,BNA,1379,29.64542,-95.27889,36.12448,-86.67818
DAL,BNA,1379,32.84711,-96.85177,36.12448,-86.67818
YUM,PHX,1379,32.65658,-114.60597,33.43417,-112.00806000000001
PHX,YUM,1379,33.43417,-112.00806000000001,32.65658,-114.60597
BNA,HOU,1377,36.12448,-86.67818,29.64542,-95.27889
SAT,LAX,1377,29.533690000000004,-98.46978,33.94254,-118.40807
SGF,ATL,1371,37.24433,-93.38686,33.640440000000005,-84.42694
ATL,SGF,1370,33.640440000000005,-84.42694,37.24433,-93.38686
SLC,SGU,1370,40.78839,-111.97776999999999,37.090579999999996,-113.59306000000001
GPT,ATL,1370,30.40728,-89.07009000000001,33.640440000000005,-84.42694
ATL,GPT,1370,33.640440000000005,-84.42694,30.40728,-89.07009000000001
BNA,DAL,1369,36.12448,-86.67818,32.84711,-96.85177
DAY,ATL,1369,39.90238,-84.21938,33.640440000000005,-84.42694
ATL,DAY,1369,33.640440000000005,-84.42694,39.90238,-84.21938
DEN,JFK,1369,39.85841,-104.667,40.63975,-73.77893
SGU,SLC,1369,37.090579999999996,-113.59306000000001,40.78839,-111.97776999999999
STL,BWI,1368,38.747690000000006,-90.35999,39.1754,-76.6682
SBA,LAX,1367,34.42621,-119.84037,33.94254,-118.40807
LAX,SBA,1367,33.94254,-118.40807,34.42621,-119.84037
JFK,DEN,1367,40.63975,-73.77893,39.85841,-104.667
CLE,MCO,1367,41.41089,-81.8494,28.428890000000003,-81.31603
SBN,ATL,1366,41.70895,-86.31846999999999,33.640440000000005,-84.42694
MCO,CLE,1366,28.428890000000003,-81.31603,41.41089,-81.8494
DFW,ELP,1366,32.89595,-97.0372,31.80667,-106.37781000000001
ATL,SBN,1366,33.640440000000005,-84.42694,41.70895,-86.31846999999999
ELP,DFW,1366,31.80667,-106.37781000000001,32.89595,-97.0372
SBP,LAX,1366,35.23706,-120.64238999999999,33.94254,-118.40807
BWI,STL,1366,39.1754,-76.6682,38.747690000000006,-90.35999
MCI,CLT,1364,39.29761,-94.71391,35.214009999999995,-80.94313000000001
LAX,SBP,1364,33.94254,-118.40807,35.23706,-120.64238999999999
CLT,MCI,1363,35.214009999999995,-80.94313000000001,39.29761,-94.71391
MSP,EWR,1360,44.88055,-93.21692,40.6925,-74.16866
TUL,DAL,1360,36.198370000000004,-95.88824,32.84711,-96.85177
DAL,TUL,1359,32.84711,-96.85177,36.198370000000004,-95.88824
SLC,RNO,1359,40.78839,-111.97776999999999,39.49858,-119.76806
RNO,SLC,1358,39.49858,-119.76806,40.78839,-111.97776999999999
BNA,RDU,1356,36.12448,-86.67818,35.87764,-78.78747
CLE,DEN,1355,41.41089,-81.8494,39.85841,-104.667
OGG,SEA,1354,20.89865,-156.43046,47.44898,-122.30931000000001
SEA,OGG,1354,47.44898,-122.30931000000001,20.89865,-156.43046
LAS,ABQ,1353,36.08036,-115.15233,35.04022,-106.60918999999998
CRP,HOU,1351,27.770359999999997,-97.50121999999999,29.64542,-95.27889
HOU,CRP,1351,29.64542,-95.27889,27.770359999999997,-97.50121999999999
RDU,BNA,1350,35.87764,-78.78747,36.12448,-86.67818
ABQ,LAS,1348,35.04022,-106.60918999999998,36.08036,-115.15233
BDL,DTW,1347,41.93887,-72.68323000000001,42.21206,-83.34884
GEG,SLC,1347,47.619859999999996,-117.53383999999998,40.78839,-111.97776999999999
ORD,BHM,1347,41.9796,-87.90446,33.562940000000005,-86.75355
OKC,HOU,1346,35.39309,-97.60073,29.64542,-95.27889
LAX,DCA,1345,33.94254,-118.40807,38.85208,-77.03772
DCA,LAX,1345,38.85208,-77.03772,33.94254,-118.40807
HOU,OKC,1343,29.64542,-95.27889,35.39309,-97.60073
SLC,MCO,1343,40.78839,-111.97776999999999,28.428890000000003,-81.31603
SLC,GEG,1342,40.78839,-111.97776999999999,47.619859999999996,-117.53383999999998
MCO,SLC,1342,28.428890000000003,-81.31603,40.78839,-111.97776999999999
SBP,SFO,1341,35.23706,-120.64238999999999,37.619,-122.37483999999999
SFO,SBP,1341,37.619,-122.37483999999999,35.23706,-120.64238999999999
FLL,BDL,1340,26.07258,-80.15275,41.93887,-72.68323000000001
SBN,ORD,1339,41.70895,-86.31846999999999,41.9796,-87.90446
ORD,SBN,1339,41.9796,-87.90446,41.70895,-86.31846999999999
BDL,FLL,1338,41.93887,-72.68323000000001,26.07258,-80.15275
IND,PHX,1337,39.71733,-86.29438,33.43417,-112.00806000000001
DEN,PIT,1336,39.85841,-104.667,40.49147,-80.23286999999999
PHX,IND,1335,33.43417,-112.00806000000001,39.71733,-86.29438
FLG,PHX,1335,35.13845,-111.67121999999999,33.43417,-112.00806000000001
PHX,FLG,1335,33.43417,-112.00806000000001,35.13845,-111.67121999999999
SEA,IAD,1333,47.44898,-122.30931000000001,38.94453,-77.45581
PDX,ATL,1332,45.58872,-122.5975,33.640440000000005,-84.42694
MBS,DTW,1332,43.53291,-84.07965,42.21206,-83.34884
DTW,MBS,1331,42.21206,-83.34884,43.53291,-84.07965
PIT,DEN,1330,40.49147,-80.23286999999999,39.85841,-104.667
ATL,PDX,1330,33.640440000000005,-84.42694,45.58872,-122.5975
FAT,SFO,1330,36.77619,-119.71813999999999,37.619,-122.37483999999999
ORF,ORD,1329,36.89461,-76.20121999999999,41.9796,-87.90446
GFK,MSP,1329,47.949259999999995,-97.17611,44.88055,-93.21692
MSP,GFK,1328,44.88055,-93.21692,47.949259999999995,-97.17611
BNA,TPA,1327,36.12448,-86.67818,27.97547,-82.53325
ANC,JNU,1324,61.174319999999994,-149.99618999999998,58.35496,-134.57628
SYR,ORD,1324,43.11119,-76.10631,41.9796,-87.90446
MCO,ISP,1324,28.428890000000003,-81.31603,40.79524,-73.10021
STL,DTW,1322,38.747690000000006,-90.35999,42.21206,-83.34884
IAD,SEA,1322,38.94453,-77.45581,47.44898,-122.30931000000001
DTW,STL,1321,42.21206,-83.34884,38.747690000000006,-90.35999
ISP,MCO,1320,40.79524,-73.10021,28.428890000000003,-81.31603
LAS,BOS,1316,36.08036,-115.15233,42.36435,-71.00518000000001
TPA,BNA,1316,27.97547,-82.53325,36.12448,-86.67818
BOS,LAS,1315,42.36435,-71.00518000000001,36.08036,-115.15233
OKC,DAL,1313,35.39309,-97.60073,32.84711,-96.85177
PSC,SEA,1312,46.26468,-119.11903000000001,47.44898,-122.30931000000001
SEA,PSC,1311,47.44898,-122.30931000000001,46.26468,-119.11903000000001
IAH,MFE,1310,29.98047,-95.33972,26.175829999999998,-98.23861
MFE,IAH,1309,26.175829999999998,-98.23861,29.98047,-95.33972
BNA,IAH,1305,36.12448,-86.67818,29.98047,-95.33972
RST,ORD,1305,43.90883,-92.49799,41.9796,-87.90446
ORD,RST,1305,41.9796,-87.90446,43.90883,-92.49799
DAL,OKC,1304,32.84711,-96.85177,35.39309,-97.60073
SEA,JNU,1304,47.44898,-122.30931000000001,58.35496,-134.57628
DEN,FAT,1304,39.85841,-104.667,36.77619,-119.71813999999999
SJU,EWR,1303,18.439420000000002,-66.00183,40.6925,-74.16866
ATL,ROA,1301,33.640440000000005,-84.42694,37.32547,-79.97543
BWI,CMH,1301,39.1754,-76.6682,39.99799,-82.89188
CMH,BWI,1301,39.99799,-82.89188,39.1754,-76.6682
ROA,ATL,1301,37.32547,-79.97543,33.640440000000005,-84.42694
ORD,SYR,1299,41.9796,-87.90446,43.11119,-76.10631
FAT,DEN,1298,36.77619,-119.71813999999999,39.85841,-104.667
EWR,SJU,1298,40.6925,-74.16866,18.439420000000002,-66.00183
STL,CLT,1296,38.747690000000006,-90.35999,35.214009999999995,-80.94313000000001
CLT,STL,1296,35.214009999999995,-80.94313000000001,38.747690000000006,-90.35999
SHV,IAH,1293,32.44663,-93.8256,29.98047,-95.33972
MCI,STL,1292,39.29761,-94.71391,38.747690000000006,-90.35999
IAH,SHV,1292,29.98047,-95.33972,32.44663,-93.8256
MDW,SAN,1291,41.78598,-87.75242,32.73356,-117.18966
PBI,HPN,1288,26.683159999999997,-80.09559,41.066959999999995,-73.70756999999999
FAY,ATL,1288,34.99147,-78.88,33.640440000000005,-84.42694
DEN,DSM,1288,39.85841,-104.667,41.534929999999996,-93.66068
ATL,FAY,1287,33.640440000000005,-84.42694,34.99147,-78.88
HPN,PBI,1286,41.066959999999995,-73.70756999999999,26.683159999999997,-80.09559
STL,MCI,1286,38.747690000000006,-90.35999,39.29761,-94.71391
PHX,ELP,1285,33.43417,-112.00806000000001,31.80667,-106.37781000000001
IAH,CRP,1285,29.98047,-95.33972,27.770359999999997,-97.50121999999999
BNA,LAS,1285,36.12448,-86.67818,36.08036,-115.15233
CRP,IAH,1285,27.770359999999997,-97.50121999999999,29.98047,-95.33972
ELP,PHX,1283,31.80667,-106.37781000000001,33.43417,-112.00806000000001
DEN,CVG,1282,39.85841,-104.667,39.04614,-84.66216999999999
SAN,MDW,1282,32.73356,-117.18966,41.78598,-87.75242
LAS,BNA,1279,36.08036,-115.15233,36.12448,-86.67818
BNA,LGA,1279,36.12448,-86.67818,40.77724,-73.87261
SFO,EUG,1278,37.619,-122.37483999999999,44.123259999999995,-123.21869
JFK,MSP,1278,40.63975,-73.77893,44.88055,-93.21692
TUL,ORD,1277,36.198370000000004,-95.88824,41.9796,-87.90446
MSP,JFK,1277,44.88055,-93.21692,40.63975,-73.77893
BUR,PDX,1275,34.20062,-118.3585,45.58872,-122.5975
SAT,ORD,1275,29.533690000000004,-98.46978,41.9796,-87.90446
BIS,MSP,1274,46.77411,-100.74672,44.88055,-93.21692
EUG,SFO,1274,44.123259999999995,-123.21869,37.619,-122.37483999999999
MSP,BIS,1274,44.88055,-93.21692,46.77411,-100.74672
BWI,MSY,1274,39.1754,-76.6682,29.99339,-90.25803
MSY,BWI,1273,29.99339,-90.25803,39.1754,-76.6682
SHV,DFW,1265,32.44663,-93.8256,32.89595,-97.0372
DFW,SHV,1263,32.89595,-97.0372,32.44663,-93.8256
DEN,BZN,1261,39.85841,-104.667,45.7769,-111.15301000000001
ATL,DHN,1261,33.640440000000005,-84.42694,31.321340000000003,-85.44963
DHN,ATL,1261,31.321340000000003,-85.44963,33.640440000000005,-84.42694
BZN,DEN,1260,45.7769,-111.15301000000001,39.85841,-104.667
ORD,ORF,1258,41.9796,-87.90446,36.89461,-76.20121999999999
BHM,ORD,1257,33.562940000000005,-86.75355,41.9796,-87.90446
DFW,MKE,1256,32.89595,-97.0372,42.94722,-87.89658
MKE,DFW,1256,42.94722,-87.89658,32.89595,-97.0372
DTW,MSY,1249,42.21206,-83.34884,29.99339,-90.25803
MSY,DTW,1247,29.99339,-90.25803,42.21206,-83.34884
SDF,MDW,1245,38.17439,-85.736,41.78598,-87.75242
MCO,DAL,1244,28.428890000000003,-81.31603,32.84711,-96.85177
MDW,SDF,1244,41.78598,-87.75242,38.17439,-85.736
EWR,BNA,1241,40.6925,-74.16866,36.12448,-86.67818
MDW,RSW,1241,41.78598,-87.75242,26.536170000000002,-81.75516999999999
BWI,JAX,1239,39.1754,-76.6682,30.494059999999998,-81.68786
DAL,MCO,1237,32.84711,-96.85177,28.428890000000003,-81.31603
JAX,BWI,1237,30.494059999999998,-81.68786,39.1754,-76.6682
IAD,IAH,1234,38.94453,-77.45581,29.98047,-95.33972
AZO,ORD,1233,42.23488,-85.55206,41.9796,-87.90446
IAH,MEM,1232,29.98047,-95.33972,35.04242,-89.97667
ORD,AZO,1232,41.9796,-87.90446,42.23488,-85.55206
ATL,CRW,1232,33.640440000000005,-84.42694,38.37315,-81.59319
RSW,MDW,1232,26.536170000000002,-81.75516999999999,41.78598,-87.75242
CRW,ATL,1232,38.37315,-81.59319,33.640440000000005,-84.42694
PDX,BUR,1231,45.58872,-122.5975,34.20062,-118.3585
MSP,SAN,1230,44.88055,-93.21692,32.73356,-117.18966
SAN,MSP,1229,32.73356,-117.18966,44.88055,-93.21692
DEN,CLE,1228,39.85841,-104.667,41.41089,-81.8494
JFK,PWM,1228,40.63975,-73.77893,43.64617,-70.30875
ORD,SJC,1228,41.9796,-87.90446,37.36186,-121.92901
PHX,TPA,1227,33.43417,-112.00806000000001,27.97547,-82.53325
SJC,ORD,1227,37.36186,-121.92901,41.9796,-87.90446
PWM,JFK,1227,43.64617,-70.30875,40.63975,-73.77893
TPA,PHX,1226,27.97547,-82.53325,33.43417,-112.00806000000001
DEN,CMH,1224,39.85841,-104.667,39.99799,-82.89188
CLE,LAS,1223,41.41089,-81.8494,36.08036,-115.15233
PWM,BWI,1222,43.64617,-70.30875,39.1754,-76.6682
BWI,PWM,1222,39.1754,-76.6682,43.64617,-70.30875
LAS,CLE,1222,36.08036,-115.15233,41.41089,-81.8494
CMH,DEN,1219,39.99799,-82.89188,39.85841,-104.667
MEM,IAH,1218,35.04242,-89.97667,29.98047,-95.33972
ATL,LFT,1217,33.640440000000005,-84.42694,30.20528,-91.98765999999999
LFT,ATL,1217,30.20528,-91.98765999999999,33.640440000000005,-84.42694
MEM,CLT,1214,35.04242,-89.97667,35.214009999999995,-80.94313000000001
CLT,MEM,1214,35.214009999999995,-80.94313000000001,35.04242,-89.97667
BNA,MCI,1213,36.12448,-86.67818,39.29761,-94.71391
HPN,MCO,1213,41.066959999999995,-73.70756999999999,28.428890000000003,-81.31603
LGA,BNA,1213,40.77724,-73.87261,36.12448,-86.67818
MCO,HPN,1212,28.428890000000003,-81.31603,41.066959999999995,-73.70756999999999
MCI,BNA,1212,39.29761,-94.71391,36.12448,-86.67818
ILM,ATL,1211,34.27061,-77.90256,33.640440000000005,-84.42694
ATL,ILM,1210,33.640440000000005,-84.42694,34.27061,-77.90256
BWI,HOU,1209,39.1754,-76.6682,29.64542,-95.27889
PIT,PHL,1208,40.49147,-80.23286999999999,39.87195,-75.24114
PHL,PIT,1207,39.87195,-75.24114,40.49147,-80.23286999999999
HOU,BWI,1206,29.64542,-95.27889,39.1754,-76.6682
DCA,LGA,1204,38.85208,-77.03772,40.77724,-73.87261
SFO,ACV,1202,37.619,-122.37483999999999,40.978120000000004,-124.10862
ACV,SFO,1202,40.978120000000004,-124.10862,37.619,-122.37483999999999
BWI,SDF,1201,39.1754,-76.6682,38.17439,-85.736
BWI,CHS,1201,39.1754,-76.6682,32.89865,-80.04051
CHS,BWI,1201,32.89865,-80.04051,39.1754,-76.6682
SDF,BWI,1200,38.17439,-85.736,39.1754,-76.6682
FAI,ANC,1195,64.81368,-147.85967,61.174319999999994,-149.99618999999998
CVG,DEN,1195,39.04614,-84.66216999999999,39.85841,-104.667
AUS,MCO,1191,30.19453,-97.66986999999999,28.428890000000003,-81.31603
DSM,ORD,1190,41.534929999999996,-93.66068,41.9796,-87.90446
MCO,AUS,1189,28.428890000000003,-81.31603,30.19453,-97.66986999999999
MSY,BNA,1183,29.99339,-90.25803,36.12448,-86.67818
RDU,MDW,1180,35.87764,-78.78747,41.78598,-87.75242
ORD,DLH,1180,41.9796,-87.90446,46.84209,-92.19365
DLH,ORD,1180,46.84209,-92.19365,41.9796,-87.90446
MDW,RDU,1180,41.78598,-87.75242,35.87764,-78.78747
EWR,DTW,1178,40.6925,-74.16866,42.21206,-83.34884
LGA,DCA,1173,40.77724,-73.87261,38.85208,-77.03772
MCO,RDU,1171,28.428890000000003,-81.31603,35.87764,-78.78747
DTW,FWA,1170,42.21206,-83.34884,40.97847,-85.19515
PHL,PBI,1168,39.87195,-75.24114,26.683159999999997,-80.09559
MLU,ATL,1168,32.510870000000004,-92.03769,33.640440000000005,-84.42694
FWA,DTW,1168,40.97847,-85.19515,42.21206,-83.34884
PBI,PHL,1168,26.683159999999997,-80.09559,39.87195,-75.24114
ATL,MLU,1168,33.640440000000005,-84.42694,32.510870000000004,-92.03769
BNA,MSY,1168,36.12448,-86.67818,29.99339,-90.25803
RDU,MCO,1168,35.87764,-78.78747,28.428890000000003,-81.31603
BTV,JFK,1167,44.473,-73.15031,40.63975,-73.77893
JFK,BTV,1167,40.63975,-73.77893,44.473,-73.15031
MCO,CVG,1166,28.428890000000003,-81.31603,39.04614,-84.66216999999999
CVG,MCO,1165,39.04614,-84.66216999999999,28.428890000000003,-81.31603
DTW,EWR,1164,42.21206,-83.34884,40.6925,-74.16866
ROC,JFK,1162,43.11887,-77.67238,40.63975,-73.77893
JFK,ROC,1162,40.63975,-73.77893,43.11887,-77.67238
BOS,SLC,1161,42.36435,-71.00518000000001,40.78839,-111.97776999999999
SLC,BOS,1160,40.78839,-111.97776999999999,42.36435,-71.00518000000001
TPA,BDL,1160,27.97547,-82.53325,41.93887,-72.68323000000001
SEA,AUS,1156,47.44898,-122.30931000000001,30.19453,-97.66986999999999
EVV,ORD,1156,38.03799,-87.53063,41.9796,-87.90446
ORD,EVV,1156,41.9796,-87.90446,38.03799,-87.53063
FSD,DEN,1156,43.58135,-96.7417,39.85841,-104.667
BDL,TPA,1155,41.93887,-72.68323000000001,27.97547,-82.53325
AUS,SEA,1154,30.19453,-97.66986999999999,47.44898,-122.30931000000001
SJU,BOS,1154,18.439420000000002,-66.00183,42.36435,-71.00518000000001
CLE,IAH,1152,41.41089,-81.8494,29.98047,-95.33972
DEN,FSD,1151,39.85841,-104.667,43.58135,-96.7417
BWI,CLE,1147,39.1754,-76.6682,41.41089,-81.8494
IAH,PHL,1144,29.98047,-95.33972,39.87195,-75.24114
MSN,ATL,1144,43.13986,-89.33751,33.640440000000005,-84.42694
TPA,MSY,1144,27.97547,-82.53325,29.99339,-90.25803
AVL,ORD,1144,35.43619,-82.54181,41.9796,-87.90446
CLE,BWI,1144,41.41089,-81.8494,39.1754,-76.6682
ORD,AVL,1143,41.9796,-87.90446,35.43619,-82.54181
ATL,MSN,1143,33.640440000000005,-84.42694,43.13986,-89.33751
LFT,IAH,1142,30.20528,-91.98765999999999,29.98047,-95.33972
IAH,LFT,1142,29.98047,-95.33972,30.20528,-91.98765999999999
MSY,TPA,1141,29.99339,-90.25803,27.97547,-82.53325
IAH,CLE,1136,29.98047,-95.33972,41.41089,-81.8494
BIL,SLC,1133,45.80766,-108.54286,40.78839,-111.97776999999999
SLC,BIL,1133,40.78839,-111.97776999999999,45.80766,-108.54286
LAX,IND,1130,33.94254,-118.40807,39.71733,-86.29438
IND,LAX,1130,39.71733,-86.29438,33.94254,-118.40807
ORD,SAT,1129,41.9796,-87.90446,29.533690000000004,-98.46978
PHL,IAH,1128,39.87195,-75.24114,29.98047,-95.33972
RSW,MSP,1127,26.536170000000002,-81.75516999999999,44.88055,-93.21692
MSP,RSW,1127,44.88055,-93.21692,26.536170000000002,-81.75516999999999
CWA,ORD,1122,44.77762,-89.66678,41.9796,-87.90446
ORD,CWA,1122,41.9796,-87.90446,44.77762,-89.66678
BWI,PBI,1118,39.1754,-76.6682,26.683159999999997,-80.09559
MSP,CLE,1117,44.88055,-93.21692,41.41089,-81.8494
MKE,LGA,1117,42.94722,-87.89658,40.77724,-73.87261
PBI,BWI,1116,26.683159999999997,-80.09559,39.1754,-76.6682
LAS,MCO,1115,36.08036,-115.15233,28.428890000000003,-81.31603
LGA,MKE,1115,40.77724,-73.87261,42.94722,-87.89658
JNU,ANC,1114,58.35496,-134.57628,61.174319999999994,-149.99618999999998
CLE,MSP,1114,41.41089,-81.8494,44.88055,-93.21692
